CensusId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,Poverty
33013,New Hampshire,Merrimack,147262,72470,74792,2650.7160000000003,137837.232,1619.882,147.262,2356.192,0.0,114442,65983.0,9.1
33015,New Hampshire,Rockingham,299006,147837,151169,7475.150000000001,279570.61000000004,2093.042,299.00600000000003,5382.108000000001,0.0,230759,81198.0,5.5
33017,New Hampshire,Strafford,125273,61104,64169,2630.733,115125.887,1127.457,125.273,3507.644,0.0,97498,60711.0,11.1
33019,New Hampshire,Sullivan,43135,21182,21953,603.89,41280.195,172.54,215.675,388.21500000000003,0.0,34240,56032.0,9.7
34001,New Jersey,Atlantic,275376,133217,142159,49843.056000000004,156964.31999999998,39378.768000000004,550.7520000000001,22580.832,0.0,194938,54461.0,15.2
34003,New Jersey,Bergen,926330,448049,478281,165813.07,550240.02,49095.49,926.33,143581.15,0.0,623917,85806.0,7.4
34005,New Jersey,Burlington,450556,221673,228883,32890.587999999996,310883.63999999996,70286.736,450.556,20725.576,0.0,336610,78621.0,6.4
34007,New Jersey,Camden,511998,247370,264628,78847.692,299518.82999999996,92671.638,511.998,28671.887999999995,0.0,368801,62185.0,13.2
34009,New Jersey,Cape May,95805,46617,49188,6706.35,82296.49500000001,4407.03,95.805,1053.855,0.0,76043,57637.0,10.4
34011,New Jersey,Cumberland,157035,80938,76097,44912.01,76161.97499999999,29208.510000000006,785.1750000000001,2041.4550000000002,0.0,109557,49984.0,17.9
34013,New Jersey,Essex,791609,380222,411387,171779.153,252523.271,306352.683,791.609,38788.841,0.0,506169,53976.0,17.3
34015,New Jersey,Gloucester,290298,141053,149245,15676.092000000002,231077.20799999998,28449.204,290.298,8418.642,0.0,217039,76727.0,8.1
34017,New Jersey,Hudson,662619,329204,333415,283600.932,194809.98599999998,73550.709,662.619,96079.75499999999,0.0,389269,59741.0,17.5
34019,New Jersey,Hunterdon,126250,62901,63349,7448.750000000001,109711.25000000001,3030.0,126.25,4545.000000000001,252.5,94644,105444.0,4.4
34021,New Jersey,Mercer,370212,181158,189054,59974.344000000005,193620.87600000002,72561.552,370.212,37391.412,0.0,249153,72804.0,11.5
34023,New Jersey,Middlesex,830300,408374,421926,162738.80000000002,382768.3,76387.6,830.3000000000001,192629.59999999998,0.0,531475,79593.0,8.8
34025,New Jersey,Monmouth,629185,306200,322985,64806.05500000001,477551.415,42155.395000000004,0.0,33346.805,0.0,453926,85242.0,7.5
34027,New Jersey,Morris,498192,244074,254118,61775.808,363181.96800000005,14945.76,498.192,48324.623999999996,0.0,349407,100214.0,4.5
34029,New Jersey,Ocean,583450,280258,303192,51343.600000000006,496515.95,16920.05,0.0,11085.55,0.0,426551,61994.0,11.3
34031,New Jersey,Passaic,507574,247026,260548,198461.434,219779.542,55833.14,507.574,26393.848,0.0,324670,59739.0,16.7
34033,New Jersey,Salem,65120,31653,33467,5014.24,49295.840000000004,8986.560000000001,65.12,586.08,0.0,48689,61831.0,13.5
34035,New Jersey,Somerset,330604,161252,169352,46284.560000000005,196378.77599999998,29093.152000000002,330.604,52896.64,0.0,221261,100667.0,5.0
34037,New Jersey,Sussex,145930,72391,73539,10361.029999999999,127980.61,2772.67,0.0,2626.7400000000002,0.0,110503,86565.0,5.7
34039,New Jersey,Union,548744,267263,281481,161330.736,232667.456,111395.032,548.744,26339.712,0.0,341636,69594.0,10.9
34041,New Jersey,Warren,107226,52134,55092,8578.08,89855.38799999999,4289.04,107.226,2895.1020000000003,0.0,79635,70471.0,8.0
35001,New Mexico,Bernalillo,673943,330578,343365,328210.24100000004,272272.972,16848.575,26283.777,14826.746000000001,673.943,476567,47725.0,19.4
35003,New Mexico,Catron,3583,1904,1679,630.6080000000001,2862.817,25.080999999999996,17.915,10.749,0.0,2899,42973.0,17.2
35005,New Mexico,Chaves,65811,32746,33065,35669.562000000005,27377.376000000004,1052.976,460.67699999999996,460.67699999999996,0.0,43311,40630.0,21.9
35006,New Mexico,Cibola,27382,13817,13565,10268.25,5722.838,246.43800000000002,10542.07,164.292,27.382,19778,34565.0,29.3
35007,New Mexico,Colfax,12997,6510,6487,6316.5419999999995,6225.563,38.991,103.976,142.967,0.0,10192,32380.0,19.9
35009,New Mexico,Curry,50497,26088,24409,20148.303,25298.997,2878.329,302.982,757.4549999999999,50.497,34107,41084.0,21.0
35011,New Mexico,De Baca,2020,907,1113,911.02,1014.04,0.0,0.0,0.0,0.0,1509,32500.0,22.8
35013,New Mexico,Doña Ana,213963,105321,108642,142285.39500000002,62263.23300000001,3423.408,1497.7409999999998,2139.63,0.0,137612,38853.0,28.2
35015,New Mexico,Eddy,55641,28251,27390,25539.218999999997,27876.141,723.3330000000001,667.692,278.205,55.641,39356,56618.0,11.3
35017,New Mexico,Grant,29119,14383,14736,14326.548,13860.644,145.595,203.83299999999997,29.119,0.0,22384,38311.0,20.8
35019,New Mexico,Guadalupe,4526,2620,1906,3498.598,805.628,72.416,104.098,0.0,0.0,3559,30772.0,14.1
35021,New Mexico,Harding,565,292,273,218.09,345.215,0.0,0.0,1.1300000000000001,0.0,457,33393.0,10.4
35023,New Mexico,Hidalgo,4643,2313,2330,2632.581,1954.7030000000002,13.929,18.572,0.0,0.0,3333,34444.0,23.3
35025,New Mexico,Lea,68149,35007,33142,37141.205,26850.706,2180.768,477.04299999999995,136.298,0.0,40577,57533.0,15.0
35027,New Mexico,Lincoln,19931,9898,10033,6218.472,12755.84,119.586,498.27500000000003,39.862,0.0,15477,40708.0,16.5
35028,New Mexico,Los Alamos,17939,9179,8760,2906.118,13256.921000000002,89.69500000000001,179.39000000000001,1201.913,17.939,12955,101934.0,6.1
35029,New Mexico,Luna,24789,12353,12436,15889.748999999998,8180.370000000001,247.89000000000001,223.10100000000003,99.156,24.789,15158,27476.0,29.6
35031,New Mexico,McKinley,73998,35681,38317,10285.722000000002,7325.802000000001,591.984,53500.554,665.9820000000001,0.0,50449,28772.0,37.5
35033,New Mexico,Mora,4660,2226,2434,3839.84,815.5,4.66,0.0,0.0,0.0,3591,23822.0,23.4
35035,New Mexico,Otero,65318,33379,31939,23579.798,33377.498,2286.13,4049.716,718.498,0.0,44145,39775.0,23.1
35037,New Mexico,Quay,8698,4216,4482,3827.12,4479.47,191.35600000000002,34.792,52.188,0.0,6727,29113.0,17.1
35039,New Mexico,Rio Arriba,39949,19625,20324,28563.535,5233.319,159.796,5592.860000000001,159.796,0.0,28700,36098.0,23.7
35041,New Mexico,Roosevelt,19908,10076,9832,7983.108,10790.136,437.97600000000006,218.98800000000003,119.44800000000001,0.0,13541,35546.0,26.3
35043,New Mexico,Sandoval,136638,67141,69497,50419.422,62170.29,2596.122,16259.922,1776.294,0.0,99722,58982.0,14.2
35045,New Mexico,San Juan,125133,62024,63109,24526.068,51304.53,625.665,45423.279,625.665,125.133,87701,48671.0,20.1
35047,New Mexico,San Miguel,28668,14230,14438,22045.692,5446.92,372.684,258.01200000000006,258.01200000000006,28.668,22052,29237.0,29.7
35049,New Mexico,Santa Fe,147108,71649,75459,75172.188,63550.65600000001,882.648,3530.592,1618.188,0.0,105482,54315.0,15.6
35051,New Mexico,Sierra,11615,5822,5793,3379.9650000000006,7770.435,58.075,58.075,23.23,0.0,9475,29356.0,20.8
35053,New Mexico,Socorro,17494,9115,8379,8589.554,6840.154,122.45799999999998,1714.412,122.45799999999998,0.0,12786,34037.0,25.1
35055,New Mexico,Taos,32943,16073,16870,18513.966,11826.537,131.772,1680.0929999999998,263.544,0.0,25455,36582.0,24.2
35057,New Mexico,Torrance,15853,8258,7595,6436.318,8544.767,206.08900000000003,317.06,0.0,0.0,11677,32083.0,32.3
35059,New Mexico,Union,4339,2422,1917,1770.312,2347.3990000000003,117.15300000000002,52.068,8.678,0.0,3316,36070.0,13.4
35061,New Mexico,Valencia,76297,38310,37987,45167.82400000001,26475.059,762.97,2746.6920000000005,381.485,0.0,53582,41703.0,23.7
36001,New York,Albany,307463,148776,158687,16910.465,228137.546,36280.634000000005,307.463,17525.391,307.463,238187,59887.0,13.5
36003,New York,Allegany,48070,24313,23757,721.05,45570.36,624.9100000000001,144.21,576.84,0.0,37527,42776.0,16.9
36005,New York,Bronx,1428357,672447,755910,779882.922,147120.771,422793.6720000001,2856.714,51420.852000000006,0.0,820317,34299.0,30.7
36007,New York,Broome,198093,97363,100730,7527.534,168180.95700000002,9508.464,396.18600000000004,8121.812999999999,0.0,154136,46261.0,17.9
36009,New York,Cattaraugus,78962,39089,39873,1500.278,72013.344,1184.43,2210.9359999999997,631.696,0.0,60226,42601.0,18.3
36011,New York,Cayuga,79173,40576,38597,2137.6710000000003,71809.91100000001,3246.0929999999994,237.519,316.692,0.0,61985,52082.0,12.0
36013,New York,Chautauqua,132646,65776,66870,9019.928,116993.772,3050.858,663.23,928.5219999999999,132.64600000000002,103468,42993.0,18.9
36015,New York,Chemung,88267,43776,44491,2559.743,76439.222,5031.219,353.068,1324.0049999999999,0.0,67920,50320.0,15.8
36017,New York,Chenango,49549,24678,24871,1040.529,47071.549999999996,396.392,148.647,247.745,0.0,38543,45668.0,15.9
36019,New York,Clinton,81685,42107,39578,2205.4950000000003,73761.55500000001,3267.4,245.055,1061.9050000000002,0.0,64691,49930.0,16.5
36021,New York,Columbia,62195,31244,30951,2674.3849999999998,54420.625,2549.995,62.195,1057.315,0.0,48772,59105.0,11.7
36023,New York,Cortland,49043,23921,25122,1226.075,45560.947,735.645,49.043,441.38700000000006,0.0,38907,49514.0,14.7
36025,New York,Delaware,46901,23515,23386,1641.535,43430.325999999994,844.2180000000001,93.802,281.406,0.0,37601,43720.0,15.3
36027,New York,Dutchess,296928,147663,149265,33552.864,216460.51200000002,27911.232,296.928,11283.264,0.0,221700,71904.0,9.3
36029,New York,Erie,921584,445761,475823,46079.200000000004,705933.3439999999,119805.92,3686.3360000000002,28569.104,0.0,702758,51247.0,15.0
36031,New York,Essex,38912,20283,18629,1167.36,35876.864,1128.4479999999999,77.824,233.472,0.0,31129,52758.0,10.7
36033,New York,Franklin,51280,28253,23027,1692.24,41998.32,2769.1200000000003,3692.1600000000003,205.12,0.0,40021,47923.0,20.3
36035,New York,Fulton,54606,27217,27389,1474.362,50947.397999999994,873.696,54.606,327.636,0.0,42654,46969.0,17.1
36037,New York,Genesee,59458,29617,29841,1783.74,54047.322,1486.45,594.58,416.20599999999996,0.0,46335,50880.0,13.2
36039,New York,Greene,48312,24996,23316,2560.536,41644.943999999996,2802.096,0.0,483.12,0.0,38691,50278.0,12.9
36041,New York,Hamilton,4760,2406,2354,61.88,4512.48,23.8,4.76,4.76,0.0,3967,48243.0,12.9
36043,New York,Herkimer,64034,31598,32436,1216.646,60832.299999999996,576.306,128.068,256.136,64.034,49845,46229.0,14.6
36045,New York,Jefferson,118947,61875,57072,8207.343,98369.16900000001,6066.297,356.841,1665.2579999999998,237.894,87173,49505.0,15.1
36047,New York,Kings,2595259,1229001,1366258,508670.764,926507.4630000001,809720.808,5190.518,295859.526,0.0,1601527,48201.0,23.2
36049,New York,Lewis,27124,13715,13409,461.10800000000006,26011.916,244.11600000000004,54.248000000000005,108.49600000000001,0.0,20488,49819.0,12.1
36051,New York,Livingston,64801,32469,32332,2138.433,59098.512,1425.622,64.801,842.4130000000001,0.0,51617,51734.0,14.8
36053,New York,Madison,72427,35647,36780,1448.54,67719.24500000001,1231.259,434.562,579.416,0.0,56763,54145.0,12.2
36055,New York,Monroe,749356,362021,387335,59199.124,536538.896,108656.62,1498.712,26227.460000000003,0.0,562569,52553.0,15.2
36057,New York,Montgomery,49779,24504,25275,6122.817000000001,41615.244,746.685,49.779,348.453,0.0,37802,43764.0,20.6
36059,New York,Nassau,1354612,656738,697874,214028.696,852050.948,147652.708,1354.612,115142.02,0.0,947249,99465.0,6.2
36061,New York,New York,1629507,769434,860073,420412.80600000004,767497.797,206947.389,1629.507,189022.81199999998,0.0,1156936,72871.0,17.9
36063,New York,Niagara,214150,104173,109977,5353.75,185239.75,15632.949999999999,1927.3500000000001,2355.65,0.0,166658,49449.0,13.7
36065,New York,Oneida,233558,116334,117224,11911.457999999999,194553.81399999998,13079.247999999998,467.116,8408.088000000002,0.0,176368,48246.0,17.1
36067,New York,Onondaga,468304,226176,242128,21073.68,364340.512,49640.224,2809.824,16390.640000000003,0.0,349887,55092.0,15.4
36069,New York,Ontario,109192,53574,55618,4476.871999999999,99146.336,2511.416,218.38400000000001,1310.304,0.0,84413,57416.0,10.4
36071,New York,Orange,375384,187873,187511,71698.344,249254.97600000002,34910.71200000001,375.384,9384.6,0.0,259720,70848.0,12.8
36073,New York,Orleans,42204,21001,21203,1899.1799999999998,36633.072,2447.832,253.22400000000002,253.22400000000002,42.204,32780,46359.0,15.7
36075,New York,Oswego,121183,60691,60492,2787.209,114517.935,969.464,242.366,727.0980000000001,0.0,93589,47860.0,18.6
36077,New York,Otsego,61399,29873,31526,2087.5660000000003,56425.681000000004,1105.182,61.399,736.788,0.0,50079,48588.0,16.5
36079,New York,Putnam,99488,49597,49891,12634.976,80784.25600000001,2188.7360000000003,0.0,2288.224,0.0,73157,96148.0,5.3
36081,New York,Queens,2301139,1115459,1185680,642017.781,600597.279,400398.186,4602.278,556875.638,0.0,1367889,57720.0,15.1
36083,New York,Rensselaer,159900,78944,80956,6875.7,135275.4,9114.300000000001,0.0,3677.7,0.0,124064,60709.0,12.4
36085,New York,Richmond,472481,228703,243778,84101.618,296718.068,45358.176,472.481,37798.48,0.0,333158,73197.0,12.5
36087,New York,Rockland,320688,157250,163438,53875.584,204598.94400000002,36879.12,320.688,19882.656,0.0,204874,84855.0,14.6
36089,New York,St. Lawrence,112011,57007,55004,2464.242,103274.142,2352.231,896.088,1120.1100000000001,112.011,86520,44705.0,19.4
36091,New York,Saratoga,223774,110362,113412,6265.672,205200.758,3132.836,223.774,5370.576,0.0,170963,71496.0,6.6
36093,New York,Schenectady,154796,75210,79586,9906.944,116251.79599999999,14396.028000000002,309.592,6501.432000000001,0.0,115771,58114.0,12.6
36095,New York,Schoharie,31913,15946,15967,957.39,29870.568,414.869,31.913,255.304,0.0,25615,51195.0,12.9
36097,New York,Schuyler,18410,9262,9148,312.97,17563.140000000003,165.69000000000003,36.82,92.05,0.0,14630,47680.0,14.5
36099,New York,Seneca,35144,18527,16617,1089.464,31524.168,1476.048,105.432,246.00799999999998,0.0,27743,49292.0,12.7
36101,New York,Steuben,98665,48887,49778,1479.975,92646.43500000001,1479.975,197.33,1479.975,0.0,75367,47280.0,16.3
36103,New York,Suffolk,1501373,739210,762163,267244.39400000003,1044955.6079999999,106597.483,1501.373,55550.80100000001,0.0,1056903,88663.0,7.0
36105,New York,Sullivan,76330,38992,37338,11144.179999999998,56102.549999999996,5953.74,76.33,1221.28,0.0,56500,50710.0,17.5
36107,New York,Tioga,50199,24794,25405,803.184,47990.244,351.393,50.199,250.995,0.0,38767,57514.0,9.6
36109,New York,Tompkins,103855,51125,52730,4777.33,81110.75499999999,3738.7800000000007,311.565,10385.5,0.0,79098,52624.0,20.5
36111,New York,Ulster,181300,90169,91131,17223.5,145765.2,9608.9,181.3,3444.7,0.0,141082,58918.0,12.8
36113,New York,Warren,65180,31977,33203,1368.78,61660.28,782.16,130.36,586.6200000000001,0.0,51708,56798.0,12.0
36115,New York,Washington,62700,32471,30229,1567.5,58185.6,1755.6,125.4,313.5,0.0,49629,51143.0,13.5
36117,New York,Wayne,92416,45726,46690,3696.64,83544.064,3049.728,184.832,554.496,92.416,70952,50798.0,12.7
36119,New York,Westchester,967315,466996,500319,225384.39500000002,535892.5099999999,129620.21,967.315,55136.955,0.0,630131,83958.0,9.6
36121,New York,Wyoming,41446,22442,19004,1326.272,37218.508,2238.0840000000003,82.892,165.784,0.0,32809,52564.0,11.8
36123,New York,Yates,25187,12271,12916,503.74,24053.585,226.68300000000002,25.187,125.935,0.0,19076,49510.0,14.4
37001,North Carolina,Alamance,155258,74019,81239,18475.702,102315.02200000001,28256.956,310.516,2328.87,155.258,111289,41814.0,19.2
37003,North Carolina,Alexander,37158,19042,18116,1634.9520000000002,32513.25,2080.848,37.158,371.58,37.158,28624,39365.0,17.2
37005,North Carolina,Alleghany,10911,5416,5495,1014.7230000000002,9525.303,240.04200000000003,10.911,21.822,0.0,8381,36968.0,18.4
37007,North Carolina,Anson,26135,13693,12442,888.59,11865.289999999999,12753.88,78.405,313.62,0.0,20083,33228.0,24.2
37009,North Carolina,Ashe,27114,13389,13725,1382.8139999999999,25134.678,189.79799999999997,108.456,81.342,0.0,21194,36267.0,20.7
37011,North Carolina,Avery,17695,9673,8022,831.665,15447.735,725.4949999999999,88.47500000000001,88.47500000000001,0.0,14294,37777.0,15.4
37013,North Carolina,Beaufort,47561,22645,24916,3519.5140000000006,31390.260000000002,12223.177,0.0,0.0,0.0,36336,40391.0,18.4
37015,North Carolina,Bertie,20518,10429,10089,348.80600000000004,7140.263999999999,12700.642,123.108,102.59,0.0,16386,30027.0,22.3
37017,North Carolina,Bladen,34720,16491,18229,2638.72,18852.96,12047.840000000002,729.12,0.0,0.0,25723,30096.0,27.4
37019,North Carolina,Brunswick,115926,56359,59567,5564.448,94131.91200000001,12288.155999999999,347.778,695.556,463.704,92923,46859.0,16.3
37021,North Carolina,Buncombe,247336,118950,128386,15829.504,207267.568,15334.832,989.344,2720.6960000000004,0.0,190918,45167.0,15.9
37023,North Carolina,Burke,89548,44499,45049,5193.784,73698.004,5283.332,358.192,3223.7280000000005,0.0,68606,39360.0,19.9
37025,North Carolina,Cabarrus,188375,91929,96446,18460.75,131109.0,30328.375,376.75,4709.375,0.0,129648,54720.0,12.5
37027,North Carolina,Caldwell,81758,40178,41580,4006.1420000000003,72028.798,4006.1420000000003,327.032,490.548,81.758,62495,35763.0,19.6
37029,North Carolina,Camden,10161,5114,5047,264.18600000000004,8169.444,1402.218,60.966,223.54200000000003,0.0,7556,58780.0,7.9
37031,North Carolina,Carteret,68228,33481,34747,2797.3479999999995,58948.992000000006,4093.68,272.912,818.736,0.0,54150,48457.0,15.0
37033,North Carolina,Caswell,23174,11711,11463,787.916,14205.662,7577.898,23.174,115.87,23.174,18361,37869.0,20.9
37035,North Carolina,Catawba,154610,75784,78826,13605.680000000002,119049.7,12987.240000000002,463.83,5875.18,0.0,112497,44376.0,15.5
37037,North Carolina,Chatham,67431,33001,34430,8496.306,48145.734000000004,8091.719999999999,202.293,944.0339999999999,67.431,49386,56642.0,13.6
37039,North Carolina,Cherokee,27092,13267,13825,758.5759999999999,24816.271999999997,433.47200000000004,460.564,108.36800000000001,0.0,21951,34662.0,20.0
37041,North Carolina,Chowan,14656,7039,7617,483.648,8822.912,4997.696000000001,161.216,29.312,0.0,11326,38759.0,26.6
37043,North Carolina,Clay,10656,5081,5575,319.68,10229.76,53.28,0.0,10.656,0.0,8516,37076.0,21.1
37045,North Carolina,Cleveland,97178,46587,50591,3012.518,71523.008,20018.668,291.534,874.6020000000001,0.0,73998,39453.0,20.1
37047,North Carolina,Columbus,57230,28199,29031,2747.04,34452.46,17226.23,1831.3600000000001,171.69,0.0,43219,34949.0,23.5
37049,North Carolina,Craven,104450,52755,51695,7207.05,69563.7,22038.95,417.8,2506.8,104.45,78247,47985.0,15.6
37051,North Carolina,Cumberland,324603,158270,166333,34732.521,147694.365,114584.859,4219.839,7790.472,649.206,232302,44171.0,17.5
37053,North Carolina,Currituck,24492,12201,12291,857.22,21454.992,1469.52,146.952,97.968,0.0,18717,60600.0,10.3
37055,North Carolina,Dare,34863,17146,17717,2370.684,30609.714,766.9860000000001,69.726,174.315,0.0,26756,54496.0,8.3
37057,North Carolina,Davidson,163867,80308,83559,10815.222,133223.87099999998,15075.764,819.335,2130.271,0.0,121119,43363.0,15.9
37059,North Carolina,Davie,41447,20192,21255,2652.608,35147.056,2735.502,165.788,165.788,0.0,31093,51527.0,12.7
37061,North Carolina,Duplin,59453,29280,30173,12604.036,31034.466,14744.344,178.359,297.265,0.0,38730,35035.0,26.7
37063,North Carolina,Durham,288817,138537,150280,38701.478,121591.95700000001,107151.107,866.451,13285.582,0.0,198720,52503.0,18.0
37065,North Carolina,Edgecombe,55280,25693,29587,2211.2000000000003,20453.6,31177.92,165.84,55.28,55.28,41259,32659.0,26.3
37067,North Carolina,Forsyth,361684,171662,190022,44848.816,209415.036,92952.788,723.368,7595.3640000000005,361.684,254949,45471.0,19.6
37069,North Carolina,Franklin,62296,30917,31379,4921.384,39557.96,15885.48,249.184,249.184,0.0,45872,42685.0,15.8
37071,North Carolina,Gaston,209807,101627,108180,13217.841,156306.215,31680.857,839.2280000000001,2937.298,0.0,154407,42429.0,17.4
37073,North Carolina,Gates,11724,5791,5933,222.756,7339.224,3939.264,35.172000000000004,23.448,0.0,9019,49258.0,14.2
37075,North Carolina,Graham,8700,4253,4447,130.5,7656.0,43.5,661.1999999999999,0.0,0.0,6792,34805.0,21.9
37077,North Carolina,Granville,58109,29595,28514,4300.066000000001,34051.873999999996,17781.354,348.654,290.545,0.0,43931,50225.0,16.3
37079,North Carolina,Greene,21328,11499,9829,3135.216,10130.8,7592.768000000001,106.64,42.656,0.0,15330,35777.0,25.7
37081,North Carolina,Guilford,506763,240753,266010,38007.225,265543.81200000003,166218.26399999997,2027.0520000000001,22297.572000000004,0.0,361928,45651.0,17.6
37083,North Carolina,Halifax,53407,25620,27787,1388.582,20935.544,27718.233,1709.0240000000001,427.25600000000003,0.0,41189,32245.0,26.3
37085,North Carolina,Harnett,124320,61281,63039,14545.439999999999,78072.96,25361.28,1243.2,1367.5200000000002,0.0,85886,46353.0,18.3
37087,North Carolina,Haywood,59170,28638,30532,2130.1200000000003,55264.780000000006,532.5300000000001,177.51,295.85,0.0,47547,42257.0,17.2
37089,North Carolina,Henderson,109719,53143,56576,10862.181,91725.084,3181.8509999999997,329.157,1097.19,109.71900000000001,82824,46448.0,13.8
37091,North Carolina,Hertford,24368,12032,12336,779.7760000000001,8212.016,14109.071999999998,243.68,194.94400000000002,48.736000000000004,18899,33008.0,25.6
37093,North Carolina,Hoke,51075,25202,25873,6282.225,20991.825,16650.45,3983.85,663.975,51.075,34427,41542.0,22.2
37095,North Carolina,Hyde,5693,3097,2596,301.729,3336.098,2009.629,22.772000000000002,22.772000000000002,0.0,4512,42897.0,17.7
37097,North Carolina,Iredell,165066,81281,83785,11884.752000000002,126770.68800000001,19972.986,495.19800000000004,3796.518,0.0,119005,52306.0,14.0
37099,North Carolina,Jackson,40812,20055,20757,2163.036,33057.72,897.864,3428.208,367.30800000000005,40.812,32661,38015.0,22.0
37101,North Carolina,Johnston,178396,87648,90748,23548.272,123450.032,26402.608000000004,713.5840000000001,1248.772,0.0,121169,50512.0,15.4
37103,North Carolina,Jones,10166,4966,5200,426.97200000000004,6302.92,3212.456,10.166,10.166,0.0,7928,34005.0,21.5
37105,North Carolina,Lee,59418,29090,30328,11408.256,34700.112,11348.838,356.508,653.5980000000001,59.418,39449,45608.0,18.1
37107,North Carolina,Lenoir,58782,27973,30809,4173.522,29684.91,23218.89,176.346,352.692,0.0,43226,34717.0,23.2
37109,North Carolina,Lincoln,79578,39434,40144,5570.460000000001,67959.61200000001,3978.9,159.156,397.89,0.0,59434,49215.0,15.5
37111,North Carolina,McDowell,44961,22696,22265,2517.816,39520.719,1708.518,224.805,359.688,44.961,34550,35965.0,20.2
37113,North Carolina,Macon,33919,16455,17464,2238.654,30425.343,373.10900000000004,169.595,237.43299999999996,0.0,26474,39133.0,19.1
37115,North Carolina,Madison,21027,10461,10566,504.648,19786.407,399.513,42.054,105.135,0.0,16816,37904.0,18.1
37117,North Carolina,Martin,23729,11186,12543,830.5150000000001,12315.351,10322.115,94.916,47.458,0.0,18493,35080.0,21.3
37119,North Carolina,Mecklenburg,990288,476765,513523,123786.0,486231.408,302037.83999999997,1980.576,50504.687999999995,990.288,661369,56854.0,15.2
37121,North Carolina,Mitchell,15330,7512,7818,705.18,14287.560000000001,137.97000000000003,61.32,45.99,0.0,12236,37391.0,19.5
37123,North Carolina,Montgomery,27601,13393,14208,4112.549,17554.236,5106.1849999999995,138.005,441.616,0.0,19630,32500.0,25.1
37125,North Carolina,Moore,91743,44062,47681,5688.066,70917.339,11284.389000000001,642.2009999999999,1009.1730000000001,0.0,69840,50998.0,15.2
37127,North Carolina,Nash,94722,45521,49201,6156.93,49444.884000000005,35994.36,568.332,757.7760000000001,0.0,70471,42713.0,18.5
37129,North Carolina,New Hanover,213091,102777,110314,11506.914,163440.797,30472.013000000003,852.364,2983.274,0.0,164467,50088.0,17.7
37131,North Carolina,Northampton,21011,10164,10847,399.209,8110.246,11913.237000000001,42.022,21.011,21.011,16654,30429.0,28.1
37133,North Carolina,Onslow,183753,99526,84227,21315.347999999998,123665.76899999999,27195.444000000003,1102.518,3307.5540000000005,367.50600000000003,133665,46335.0,14.6
37135,North Carolina,Orange,138644,66199,72445,11507.452000000001,96773.51199999999,15944.060000000001,554.576,10121.011999999999,0.0,100347,59290.0,15.8
37137,North Carolina,Pamlico,12982,6685,6297,441.38800000000003,9619.662,2427.634,77.892,38.946,103.85600000000001,10615,43444.0,13.6
37139,North Carolina,Pasquotank,40018,19623,20395,1800.81,21969.881999999998,14726.624,80.036,560.252,120.054,30411,45378.0,19.2
37141,North Carolina,Pender,55166,27596,27570,3475.458,40933.172,9433.386,165.498,110.33200000000001,55.166000000000004,41489,44828.0,18.5
37143,North Carolina,Perquimans,13498,6402,7096,310.454,9664.568,3280.014,13.498000000000001,0.0,13.498000000000001,10586,44329.0,19.6
37145,North Carolina,Person,39262,19088,20174,1649.0040000000001,26069.968,10679.264000000001,314.096,157.048,0.0,29728,42105.0,19.9
37147,North Carolina,Pitt,173798,82005,91793,10080.284,97500.67800000001,58917.522,521.394,2954.5660000000003,0.0,130287,41119.0,25.5
37149,North Carolina,Polk,20327,9808,10519,1158.6390000000001,17908.087,1036.677,20.327,20.327,0.0,16452,46528.0,13.9
37151,North Carolina,Randolph,142370,70316,72054,15518.33,114323.10999999999,8115.09,569.48,1423.7,0.0,102099,41947.0,17.6
37153,North Carolina,Richmond,46046,22459,23587,2854.852,26660.634,14550.536,1105.104,92.092,0.0,33751,32687.0,25.7
37155,North Carolina,Robeson,134871,65273,69598,11059.421999999999,35875.686,32369.039999999997,50711.496,944.0969999999999,0.0,94475,30608.0,31.6
37157,North Carolina,Rockingham,92300,44553,47747,5445.700000000001,67379.0,16798.6,369.2,461.5,92.3,70328,38126.0,18.7
37159,North Carolina,Rowan,138361,68359,70002,11068.880000000001,101280.252,22276.121,276.722,1245.2490000000003,0.0,102828,43069.0,18.1
37161,North Carolina,Rutherford,66865,32462,34403,2607.735,56099.73500000001,6686.5,200.595,401.19,0.0,51529,35630.0,19.9
37163,North Carolina,Sampson,63873,31398,32475,11433.267,33469.452000000005,16351.488000000001,958.0949999999999,255.49200000000002,0.0,43360,35490.0,25.5
37165,North Carolina,Scotland,35932,17774,18158,970.1640000000001,16097.535999999998,13761.955999999998,3736.9280000000003,287.456,0.0,26965,30958.0,31.2
37167,North Carolina,Stanly,60586,30324,30262,2362.854,49438.176,6240.358,181.758,1151.134,0.0,46008,40910.0,17.7
37169,North Carolina,Stokes,46661,22837,23824,1306.5079999999998,42694.815,1913.1009999999997,233.305,139.983,46.661,36451,40696.0,17.0
37171,North Carolina,Surry,73170,35843,37327,7317.0,61828.65,2634.1200000000003,219.51,439.02,0.0,54172,36164.0,19.7
37173,North Carolina,Swain,14163,6808,7355,339.91200000000003,9064.32,212.445,3696.543,70.815,0.0,10766,33931.0,24.5
37175,North Carolina,Transylvania,32928,15981,16947,1020.768,29371.776,1251.264,164.64000000000001,164.64000000000001,0.0,26706,45114.0,12.6
